COMID,Lat,Lon
900304,42.35795742,-121.8440645
900305,42.38191361,-109.5552384
900306,42.35926113,-109.5161812
900307,42.35015104,-109.1044353
900308,42.35577773,-109.0709429
900309,42.35939341,-110.1271299
900310,42.33033202,-110.1081939
900311,42.34947264,-121.0363887
900312,42.33791061,-121.8696126
900313,42.32637283,-121.9041127
900314,42.3402787,-121.706199
900315,42.29401152,-110.1733236
900316,42.3098751,-110.1601411
900317,42.3740185,-122.0060597
900318,42.29836883,-120.4019617
900319,42.31507421,-120.3778089
900320,42.33648278,-121.5170957
900321,42.29896045,-121.4604575
900322,42.28373384,-110.1795773
900323,42.28398987,-121.6139266
900324,42.2712586,-110.2135399
900325,42.26627933,-120.4239205
900326,42.27390928,-120.4031612
900327,42.26017434,-121.2204387
900328,42.28748175,-121.1612997
900329,42.26895979,-109.42875
900330,42.29583047,-109.3824905
900331,42.27834749,-109.1938633
900332,42.28596874,-109.1455043
900333,42.29932802,-109.4741229
900334,42.25299817,-109.4295003
900335,42.25197799,-108.9973821
900336,42.29191657,-109.6189071
900337,42.24753669,-109.6144229
900338,42.24712989,-109.6012482
900339,42.25754852,-110.1816233
900340,42.24736393,-109.0006874
900341,42.26336404,-120.7409099
900342,42.2498527,-109.0463373
900343,42.23907423,-120.7172374
900344,42.2379774,-109.078917
900345,42.27926649,-109.0234345
900346,42.23702919,-109.0882642
900347,42.28577834,-120.5040528
900348,42.24415566,-120.4017002
900349,42.24403499,-109.552455
900350,42.30034114,-109.5592694
900351,42.2900821,-120.9486174
900352,42.28454783,-109.7947064
900353,42.22541605,-109.7889492
900354,42.23700551,-109.413557
900355,42.22400045,-109.401466
900356,42.2247051,-120.7019344
900357,42.22328992,-109.6463261
900358,42.21339696,-121.1032957
900359,42.31056111,-110.4260475
900360,42.27240378,-109.8433395
900361,42.21484995,-109.8074207
900362,42.22853749,-121.1558866
900363,42.20631743,-121.1133792
900364,42.20484117,-121.935183
900365,42.24224096,-122.1264784
900366,42.21739331,-122.0783204
900367,42.22355793,-110.1647498
900368,42.20755777,-110.1455307
