COMID,Lat,Lon
13000136,58.92443743,-132.7894721
13000137,58.94789254,-137.9476995
13000138,58.92311039,-132.6273684
13000139,58.93304907,-135.8281796
13000140,58.92485373,-131.5122083
13000141,58.93122396,-131.9721832
13000142,58.95373423,-133.1750214
13000143,58.90836262,-135.3983739
13000144,58.98993093,-135.9324049
13000145,58.9055316,-131.9116042
13000146,58.9214051,-131.8570784
13000147,58.88813102,-135.7875193
13000148,58.90195462,-135.7622412
13000149,58.91759444,-132.9059391
13000150,58.90213279,-133.0756318
13000151,58.89763993,-131.7133242
13000152,58.91444537,-137.7804901
13000153,58.87986114,-131.8465018
13000154,58.88113437,-131.7828729
13000155,58.89573686,-131.5799004
13000156,58.87303846,-135.766262
13000157,58.86718625,-131.7177433
13000158,58.87204263,-136.9077089
13000159,58.84722176,-134.7844455
13000160,58.84895853,-133.8598379
13000161,58.84464688,-131.4949673
13000162,58.82146811,-131.4891783
13000163,58.83255503,-130.8295289
13000164,58.8864126,-130.7198303
13000165,58.81928352,-134.9030516
13000166,58.86493543,-134.9413745
13000167,58.84910341,-133.7989164
13000168,58.84679902,-133.1988701
13000169,58.86068854,-134.9891113
13000170,58.81314279,-133.8307837
13000171,58.81487815,-137.1836041
13000172,58.80926376,-133.7439171
13000173,58.84338464,-131.947897
13000174,58.82525036,-131.3687197
13000175,58.7883521,-135.3382521
13000176,58.81335726,-132.5104846
13000177,58.81870183,-132.2398156
13000178,58.79316941,-135.5143281
13000179,58.77953144,-132.1630822
13000180,58.78234682,-132.0357069
13000181,58.77511209,-132.2514225
13000182,58.7933301,-131.4345587
13000183,58.77512836,-132.3931216
13000184,58.80225517,-134.5265279
13000185,58.78209986,-134.7444442
13000186,58.7707632,-132.5479772
13000187,58.76782795,-136.622684
13000188,58.82963214,-137.7249699
13000189,58.76524733,-134.594113
13000190,58.79431003,-134.4486916
13000191,58.79592402,-137.1404924
13000192,58.7790338,-132.6267459
13000193,58.75693606,-132.5929486
13000194,58.7730144,-135.4270681
13000195,58.78086072,-133.1312738
13000196,58.75186107,-134.5717585
13000197,58.77303761,-133.6509179
13000198,58.77391582,-133.6008754
13000199,58.81380928,-132.8870189
13000200,58.74379174,-132.6906901
13000201,58.77433737,-130.7859515
13000202,58.72701625,-130.7811953
13000203,58.72966605,-132.9886826
13000204,58.78863914,-130.9766962
13000205,58.72147374,-130.828089
13000206,58.73519943,-132.5339965
13000207,58.71270485,-135.9527903
13000208,58.79068938,-131.730169
13000209,58.71431272,-133.0854793
13000210,58.7122434,-132.7561572
13000211,58.68608566,-131.6623672
13000212,58.72774926,-131.3910006
13000213,58.70930542,-137.4941392
13000214,58.72512029,-131.2854036
13000215,58.71153516,-137.5590296
13000216,58.67649402,-132.7304239
13000217,58.67365867,-132.7612405
13000218,58.6764846,-131.6931905
13000219,58.65669547,-131.2049115
13000220,58.64863561,-134.9012957
13000221,58.70522743,-132.2670897
13000222,58.63708334,-132.2738263
13000223,58.68418935,-133.5918717
13000224,58.71424645,-133.4157073
13000225,58.64676902,-135.2422331
13000226,58.66768522,-130.8050905
13000227,58.63849162,-137.4146103
13000228,58.64617567,-132.8434919
13000229,58.62706965,-135.7848699
13000230,58.60594184,-136.5358371
13000231,58.63612249,-131.1398397
13000232,58.63940205,-134.2798264
13000233,58.64457669,-134.234184
13000234,58.65390024,-130.9231804
13000235,58.61244973,-130.8288158
13000236,58.60543618,-130.7864695
13000237,58.60410303,-133.3991627
13000238,58.69438982,-131.860642
13000239,58.58903057,-131.7742044
13000240,58.62157958,-132.8080251
13000241,58.63273055,-133.6276863
13000242,58.60113777,-133.5884043
13000243,58.58198764,-133.6736894
13000244,58.58012576,-133.6563194
13000245,58.5800693,-132.899424
13000246,58.57728003,-132.9797353
13000247,58.56390682,-133.674929
13000248,58.55079953,-135.1834177
13000249,58.54910529,-133.8963282
13000250,58.57670543,-133.8900152
13000251,58.56764608,-131.6702531
13000252,58.66103594,-132.1373971
13000253,58.5661483,-130.8596497
13000254,58.53972918,-133.7101081
13000255,58.55163484,-134.7700399
13000256,58.52388422,-134.8138279
13000257,58.54717425,-137.3908274
13000258,58.52857386,-134.7166366
13000259,58.52970429,-130.929776
13000260,58.52880492,-133.8789981
13000261,58.55364141,-132.8211102
13000262,58.54999461,-134.172225
13000263,58.53553768,-134.1372653
13000264,58.51642598,-133.8459608
13000265,58.51885716,-133.7777842
13000266,58.5428693,-133.5317087
13000267,58.51145834,-133.808125
13000268,58.51130226,-132.5683571
13000269,58.56012892,-135.5409941
13000270,58.55810859,-132.3922054
13000271,58.51115075,-133.904467
13000272,58.60188418,-134.0576397
13000273,58.49887159,-135.1430102
13000274,58.52283869,-132.2717659
13000275,58.54008402,-135.7984668
13000276,58.49368824,-132.6158784
13000277,58.46858981,-132.6450562
13000278,58.46788785,-133.0742586
13000279,58.51766782,-132.990291
13000280,58.47479858,-137.2323777
13000281,58.49864311,-131.715357
13000282,58.49159774,-130.8013102
13000283,58.46242163,-130.7217378
13000284,58.43474003,-130.7439879
13000285,58.47744786,-132.1278825
13000286,58.4403545,-133.0781161
13000287,58.4395231,-130.6991258
13000288,58.44547607,-132.6290176
13000289,58.44953812,-132.4623199
13000290,58.46936325,-134.1046034
13000291,58.48251786,-136.5196302
13000292,58.41778078,-136.3168588
13000293,58.41365109,-132.0556615
13000294,58.45789955,-135.7508931
13000295,58.51283119,-136.9118242
13000296,58.43916977,-134.178582
13000297,58.40872209,-134.059312
13000298,58.47491158,-133.5453508
