COMID,Lat,Lon
1000231,17.4045989,121.2478795
1000232,17.3991955,121.1663958
1000233,17.45021699,121.3971405
1000234,17.39298668,121.2027069
1000235,17.3846842,120.4601606
1000236,17.39721437,121.7983247
1000237,17.39558375,120.8099445
1000238,17.3724112,121.8170949
1000239,17.37537643,121.8504325
1000240,17.38027841,120.5233628
1000241,17.36705062,121.7727993
1000242,17.3361487,121.7576839
1000243,17.38392318,120.702477
1000244,17.3343629,121.8860693
1000245,17.32499244,121.3952901
1000246,17.3261735,121.7841527
1000247,17.31382744,120.7576253
1000248,17.31270138,122.2750567
1000249,17.33850698,120.4954185
1000250,17.2894111,120.5391665
1000251,17.29660714,121.4284674
1000252,17.33910736,121.0690066
1000253,17.28158617,121.7815089
1000254,17.27876153,121.3799932
1000255,17.2682127,120.6771041
1000256,17.28729319,120.6906813
1000257,17.27729702,120.5260567
1000258,17.26941885,121.1255615
1000259,17.33131606,121.1871707
1000260,17.29756953,121.9443557
1000261,17.27567646,121.803575
1000262,17.25471639,120.8313987
1000263,17.25441099,120.6743987
1000264,17.26612899,120.7530973
1000265,17.24476715,120.8329106
1000266,17.24422173,121.829337
1000267,17.22241323,120.45196
1000268,17.2499884,121.3854405
1000269,17.21739487,121.8213426
1000270,17.21394622,121.9023596
1000271,17.20488471,121.8403117
1000272,17.24197134,121.5864311
1000273,17.23728615,121.6215309
1000274,17.18871859,122.3907267
1000275,17.21941043,121.1053789
1000276,17.20970357,120.6802712
1000277,17.18165229,121.0493293
1000278,17.1805902,121.6356589
1000279,17.18122114,120.713874
1000280,17.25069915,121.534806
1000281,17.18706527,121.8750206
1000282,17.17041669,121.88875
1000283,17.17130873,121.9089086
1000284,17.20435959,122.1785213
1000285,17.16615181,122.1997532
1000286,17.16426749,121.6709488
1000287,17.17006463,122.1697641
1000288,17.1591537,122.1829724
1000289,17.15757933,121.6593956
1000290,17.1634534,121.0538054
1000291,17.1487414,121.0886526
1000292,17.16760165,121.4757076
1000293,17.16252325,120.6760142
1000294,17.17183887,121.7488872
1000295,17.13413431,122.4060982
1000296,17.1277146,121.045121
1000297,17.12657244,120.6923
1000298,17.16829043,122.035839
1000299,17.12898541,121.9212384
1000300,17.10288659,121.972986
1000301,17.12108228,120.7530799
1000302,17.12396032,121.6095804
1000303,17.14715828,121.784413
1000304,17.13087238,121.323148
1000305,17.11366454,121.4493536
1000306,17.09468218,121.3531782
1000307,17.10612961,122.0609708
1000308,17.11199522,120.9505895
1000309,17.11870039,120.5147697
1000310,17.09711487,120.9909187
1000311,17.10318965,122.4497754
1000312,17.10220078,122.1299051
1000313,17.10352128,122.3819826
1000314,17.08520508,122.0223042
1000315,17.09367247,120.6879574
1000316,17.08735774,121.9692146
1000317,17.08583942,121.664984
1000318,17.0717929,121.2829689
1000319,17.22307907,121.2114992
1000320,17.0841136,120.728605
1000321,17.06975796,121.376359
1000322,17.05594332,121.9770398
1000323,17.10531302,121.8545903
1000324,17.03916669,121.8508333
1000325,17.03885608,120.7576051
1000326,17.03525627,122.1619834
1000327,17.02521897,122.1777431
1000328,17.03164233,120.7345692
1000329,17.05024022,120.9413902
1000330,17.02301252,121.7975719
1000331,17.01388679,122.157251
1000332,17.00777701,120.9103352
1000333,17.05787009,121.0155301
1000334,17.00352044,120.729421
1000335,17.01703986,121.9739351
1000336,16.9949993,122.0318479
1000337,16.99287894,122.1710137
1000338,16.99167604,120.5576052
1000339,16.9941767,120.7423171
1000340,16.99388451,122.097794
1000341,17.01164294,121.8339949
1000342,16.97292939,122.0574784
1000343,16.96541997,120.7845981
1000344,16.97814831,121.5009289
1000345,16.9621405,120.5597379
1000346,16.96797909,121.7994352
1000347,16.96233086,120.7539599
1000348,16.98713154,121.8819613
1000349,16.94839128,121.4551955
1000350,16.95686005,122.1367454
1000351,16.94497638,121.5547439
1000352,16.97071009,121.6699185
1000353,16.93889745,121.7876885
1000354,16.93921241,121.4754506
1000355,16.94520979,121.4958339
1000356,16.95985099,121.7049314
1000357,16.93070075,121.449618
1000358,16.93221823,120.7600309
1000359,16.93321421,121.1796386
1000360,16.93093404,121.1461416
1000361,16.94762104,120.5003718
1000362,16.92312619,121.7637686
1000363,16.94862639,121.2791395
1000364,16.91137425,121.1688477
1000365,16.9077009,120.4383719
1000366,16.99118392,122.4066076
1000367,16.91133567,122.3073096
1000368,16.91189638,120.5018866
1000369,16.89927423,121.1431403
1000370,16.94860994,120.919221
1000371,16.89582251,121.2178118
1000372,16.92313947,121.8730695
1000373,16.89999954,121.7727583
1000374,16.87599511,120.4025397
1000375,16.91258103,121.8146981
1000376,16.88015401,120.5476875
1000377,16.88816473,121.4480505
1000378,16.86370194,120.5966405
1000379,16.85062502,121.254375
1000380,16.88089652,121.2768209
1000381,16.85759321,121.8514392
1000382,16.89427866,122.1072467
1000383,16.84351228,122.0805491
1000384,16.90194829,122.0295735
1000385,16.88370657,120.7385806
1000386,16.85678054,122.362361
1000387,16.84536143,121.8139046
1000388,16.81908497,122.3287543
1000389,16.85645537,121.0428332
1000390,16.83520117,120.4100291
1000391,16.81298148,121.788015
1000392,16.80956336,121.7497175
1000393,16.82320297,120.636929
1000394,16.81715743,122.0714515
1000395,16.80307248,121.0978285
1000396,16.80455916,121.1293625
1000397,16.78645469,122.0471635
1000398,16.80191072,121.0243068
1000399,16.76436826,120.9666436
1000400,16.78059664,122.0883246
1000401,16.75732252,120.351269
1000402,16.77909505,122.3377028
1000403,16.76097673,121.6887269
1000404,16.77996918,121.8268401
1000405,16.74639691,121.6237386
1000406,16.79257602,121.2772757
1000407,16.8295835,121.4547011
1000408,16.74472553,121.7422745
1000409,16.76792323,121.7679591
1000410,16.81040186,120.529438
1000411,16.74132405,121.4925337
1000412,16.74470859,122.0612072
1000413,16.74115109,120.9852386
1000414,16.73033182,121.8625645
1000415,16.72822222,121.8462916
1000416,16.71976269,122.1081971
1000417,16.71959834,122.1532201
1000418,16.71954442,121.5245224
1000419,16.70402103,121.5097868
1000420,16.7141857,121.1222696
1000421,16.69535508,121.5543249
1000422,16.70578126,120.6036764
1000423,16.70701858,121.6353006
1000424,16.68579348,121.5843626
1000425,16.72013555,122.3339312
1000426,16.68039747,121.1261551
1000427,16.68939843,122.1265701
1000428,16.70277371,121.3075013
1000429,16.71063803,121.4315277
1000430,16.73944356,121.2073671
1000431,16.67172922,120.9679942
1000432,16.68407871,120.3706566
1000433,16.67778184,120.4320108
1000434,16.66291669,120.4060417
1000435,16.6633282,121.2920411
1000436,16.66300367,121.276009
1000437,16.68911639,121.7728755
1000438,16.65123728,121.2550189
1000439,16.6592067,121.1872419
1000440,16.642913,121.3007721
1000441,16.6684495,122.0703036
1000442,16.64501564,120.9725038
1000443,16.66505363,120.583564
1000444,16.6152306,120.6939169
1000445,16.59749334,120.5021548
1000446,16.69315093,121.9628041
1000447,16.61797886,121.267217
1000448,16.58781845,120.6502875
1000449,16.57061136,121.2720255
1000450,16.62286463,121.0306336
1000451,16.56007452,121.7679125
1000452,16.59954625,121.2108232
1000453,16.57972436,122.1021761
1000454,16.64405429,121.6853336
1000455,16.55005226,121.6980205
1000456,16.55515116,121.2575586
1000457,16.54670269,120.9952774
1000458,16.55987185,122.2767875
1000459,16.54243114,121.7326439
1000460,16.58295861,120.4263545
1000461,16.5164787,120.3528783
1000462,16.54748422,120.5223796
1000463,16.51174068,120.5737868
1000464,16.51919643,121.247931
1000465,16.59059591,121.5852353
1000466,16.58473801,121.5044017
1000467,16.5127154,120.414837
1000468,16.50438852,120.5716187
1000469,16.56573889,122.0263337
1000470,16.61526092,120.8126574
1000471,16.51263751,121.6716779
1000472,16.4950928,121.9834844
1000473,16.51270636,121.0467639
1000474,16.48948626,121.2513731
1000475,16.4779037,120.8021148
1000476,16.49578643,121.7524663
1000477,16.48010936,121.0076573
1000478,16.47101459,121.6620242
1000479,16.47506303,122.0069958
1000480,16.45714125,122.0605752
1000481,16.46753045,120.7492792
1000482,16.43796736,122.198673
1000483,16.43454816,120.7110488
1000484,16.44256788,120.7358711
1000485,16.47737331,121.301178
1000486,16.45847123,121.5891206
1000487,16.47994701,121.1710119
1000488,16.4135838,121.1134143
1000489,16.41694611,121.4958119
1000490,16.41386684,120.3930132
1000491,16.42027663,121.0632935
1000492,16.39225801,120.3575683
1000493,16.39477017,121.1020226
1000494,16.41787423,122.0340011
1000495,16.40540779,120.7291725
1000496,16.39660652,121.1305208
1000497,16.40963473,120.7751335
1000498,16.38001299,120.7036337
1000499,16.37371739,121.0878296
1000500,16.40908076,120.46351
1000501,16.35984544,121.7008804
1000502,16.40487114,121.736628
1000503,16.37292915,120.4103653
1000504,16.35366203,121.6981419
1000505,16.34959256,120.4483136
1000506,16.34586873,121.0854633
1000507,16.32937066,120.4619691
1000508,16.33297049,121.6955937
1000509,16.32785442,120.4556982
1000510,16.33581437,119.8686923
1000511,16.39588453,121.7941353
1000512,16.34723428,120.9307418
1000513,16.35166581,121.0144422
1000514,16.44083502,121.8612334
1000515,16.31554485,121.6729816
1000516,16.31350536,121.0647837
1000517,16.29852043,121.6628247
1000518,16.31851625,121.1253871
1000519,16.31745849,122.1061706
1000520,16.30355472,122.1349395
1000521,16.31885194,121.3809825
