COMID,Lat,Lon
600542,44.91456133,39.10447102
600543,45.0089054,40.2564954
600544,44.91758284,37.35304267
600545,44.94661408,41.22729129
600546,44.92693637,39.89952036
600547,44.91423024,38.24084169
600548,44.90231624,37.42314167
600549,44.88897705,37.51724431
600550,44.92690683,39.58530101
600551,44.89198799,41.29523709
600552,44.91852843,37.98576272
600553,44.899236,39.08510089
600554,44.90647086,40.18512524
600555,44.92670654,38.83391545
600556,44.88324227,41.33911315
600557,44.89465803,40.74481805
600558,44.87333278,39.64401848
600559,44.8743042,41.33000531
600560,44.8981775,38.05447307
600561,44.89633667,38.02890628
600562,44.91614034,39.97099372
600563,44.905579,40.8725895
600564,44.9544778,40.46858975
600565,44.85914539,40.77577948
600566,44.86535077,39.66711239
600567,44.86448456,37.51412405
600568,44.86969329,37.82463467
600569,44.85875575,39.62116511
600570,44.8770677,41.27036245
600571,44.91963965,39.24666257
600572,44.83791667,41.47458333
600573,44.84767121,41.38204739
600574,44.83813302,41.44796447
600575,44.84998992,41.62440343
600576,44.83756265,41.51199156
600577,44.83695933,41.71306534
600578,44.83038552,41.57388431
600579,44.8953665,38.46876019
600580,44.85144411,37.91601333
600581,44.95226018,39.70678584
600582,44.83728482,39.2296451
600583,44.84626698,39.05259955
600584,44.83201011,41.76242954
600585,44.87556089,39.85514631
600586,44.85362918,40.44436282
600587,44.81709223,41.39991455
600588,44.83304276,39.66276558
600589,44.8704393,39.45719935
600590,44.83268987,39.07512972
600591,44.80349651,39.78665518
600592,44.79679586,37.40713466
600593,44.86616895,38.28941269
600594,44.7924482,39.68509881
600595,44.80097914,39.80441074
600596,44.86039112,40.85388816
600597,44.79240077,41.79407806
600598,44.79036345,41.84816138
600599,44.87695886,38.97143362
600600,44.87911043,38.55276063
600601,44.81215525,41.33873887
600602,44.87396272,40.05410805
600603,44.84222517,38.13150616
600604,44.79302312,39.26478409
600605,44.81638965,40.87735597
600606,44.74575073,39.23011701
600607,44.74998757,41.35065371
600608,44.77542438,40.5593716
600609,44.8271081,40.35443888
600610,44.73822774,37.75937261
600611,44.84750448,38.38590354
600612,44.75997293,39.90246259
600613,44.76945782,39.96246473
600614,44.7974127,38.85694493
600615,44.82960242,39.37985221
600616,44.72744041,38.03440746
600617,44.82145247,40.17241081
600618,44.75527663,39.49567258
600619,44.73611607,41.85773672
600620,44.84254404,38.66248222
600621,44.70721938,41.97206081
600622,44.73467957,39.80870221
600623,44.69963547,38.83336674
600624,44.68479523,38.87428922
600625,44.68227189,37.56309117
600626,44.68991509,41.9387841
600627,44.72990759,39.88141532
600628,44.70119758,40.37049347
600629,44.72769419,41.07791909
600630,44.66881116,40.38914277
600631,44.66808509,42.09062498
600632,44.674572,39.80058351
600633,44.72873269,39.43125112
600634,44.70439985,41.3772278
600635,44.71579983,41.82969116
600636,44.67051407,39.82779555
600637,44.66090601,39.94291382
600638,44.69134961,40.32904157
600639,44.70849472,38.17087804
600640,44.6413125,40.29414856
600641,44.73958673,40.64154737
600642,44.64818842,42.00929717
600643,44.64493091,41.91495327
600644,44.70193822,41.04779312
600645,44.62490096,41.93932911
600646,44.66914499,38.76593626
600647,44.66403498,39.32968532
600648,44.70504412,39.64320529
600649,44.67426645,39.17598711
600650,44.61846468,41.13289801
600651,44.72238781,41.52985832
600652,44.6600965,39.37472936
600653,44.64330936,40.43813171
600654,44.73460806,38.73096094
600655,44.64385797,38.83911835
600656,44.62030497,42.17543866
600657,44.62244021,41.8801538
600658,44.60868409,41.96910538
600659,44.62816116,39.99631539
600660,44.72386945,41.60469233
600661,44.60398778,42.12072055
600662,44.62155352,39.79041819
600663,44.60836263,40.72952327
600664,44.84825742,40.63238187
600665,44.59445271,38.87345178
600666,44.58080565,40.06320239
600667,44.61216809,40.25635635
600668,44.56760595,40.06686364
600669,44.56467747,41.45496448
600670,44.76359504,41.24673054
600671,44.7436669,40.83849127
600672,44.59037461,41.11840211
600673,44.61399538,39.7397191
600674,44.58836663,39.02509807
600675,44.66424474,40.56107203
600676,44.58510423,41.9388012
600677,44.54534292,39.70125524
600678,44.55550605,40.72973941
600679,44.58278496,39.49013305
600680,44.56602249,39.10561097
600681,44.54040973,41.44225457
600682,44.54810099,38.78588254
600683,44.5167055,41.44698616
600684,44.55102967,38.13814941
600685,44.53858946,38.16919195
600686,44.5161666,39.12824159
600687,44.50562135,38.13311193
600688,44.5130377,39.17744236
600689,44.52526762,41.99436449
600690,44.52088657,41.93214514
600691,44.55446009,41.86596878
600692,44.48551631,41.9185941
600693,44.51530781,39.72407305
600694,44.65808605,40.7421646
600695,44.47628973,41.78724043
600696,44.55531016,41.25178724
600697,44.49318069,39.08299646
600698,44.54366248,41.2062528
